Country_Name,Region,Image_URL,Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Libya,Africa,https://public.flourish.studio/country-flags/svg/ly.svg,LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.901836158,31.995012469,33.881392045,30.657030223,28.607921929,25.544128199,27.884615385,30.698633109,27.249786142,35.976714101,38.27020695,34.110064452,20.481889764,26.265625,33.122307692,47.334148578,54.961936663,67.516236338,87.140405361,63.028320702,74.773444901,34.699395524,81.873662519,65.502870174,41.142722414,27.84213148,26.197143268,37.88324365,52.607888718,52.091152228,25.418916029
Liechtenstein,Europe,https://public.flourish.studio/country-flags/svg/li.svg,LIE,,,,,,,,,,,0.09009833067,0.1048886282,0.124941925,0.16593061169999998,0.1939837205,0.24638747919999998,0.272493879,0.30349627630000003,0.4369181767,0.50318067,0.5347019156,0.5116586906,0.5220903315,0.5240341099,0.5026173554,0.5290789956,0.7793651676000001,1.052843348,1.161757671,1.120000917,1.42146624,1.484152022,1.631197909,1.673104494,1.948118228,2.428461395,2.504033252,2.298410391,2.479721341,2.664026095,2.483953103,2.491822707,2.688630823,3.07069132,3.454362686,3.659251526,4.000239273,4.601299567,5.081432924,4.504549214,5.082366478,5.739977477,5.456009385,6.391735894,6.657170923,6.268391521,6.237264055,6.474256119,6.839145107,6.68444355,
Lithuania,Europe,https://public.flourish.studio/country-flags/svg/lt.svg,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.867140395,8.382519637,10.118631852,11.239547691,10.971583945,11.524776867,12.237388002,14.259781159,18.781721376,22.627507452,26.097677572,30.183575104,39.697891352,47.797551588,37.388122046,37.128694028,43.535051482,42.927454291,46.523420074,48.533659592,41.418872976,43.018087238,47.640770634,53.724663843,54.697379017,56.546957475
Luxembourg,Europe,https://public.flourish.studio/country-flags/svg/lu.svg,LUX,0.7039257059,0.7041456714,0.7415094807999999,0.7911405958,0.9031587539,0.9216007363,0.9684401495,0.9747217625,1.066447131,1.234878981,1.457768455,1.518773421,1.90169737,2.609875802,3.183637117,3.123333333,3.423586207,3.789321328,4.718539772,5.516982664,6.01980549,5.053665797,4.602316793,4.524217751,4.438435493,4.577211767,6.685595088,8.320902215,9.418167855,10.037674038,12.778792854,13.834219728,15.518702635,15.925521222,17.701798891,20.85309387,20.895314658,19.563836265,20.150053345,21.891923077,21.177470978,21.369028188,23.537637869,29.601904063,35.000480507,37.65823405,42.874225317,51.521903915,58.604890874,54.252213115,56.159192758,61.615545,59.779802783,65.184744717,68.713294386,60.047430684,62.174650367,65.549868207,71.250208996,70.195715496,73.353132794
"Macao SAR, China",Asia,https://public.flourish.studio/country-flags/svg/mo.svg,MAC,,,,,,,,,,,,,,,,,,,,,,,1.142503775,1.133008226,1.304353237,1.362079312,1.53209704,1.957726785,2.288759545,2.705659767,3.246477995,3.765226191,4.914391079,5.665570561,6.311194302,7.046110595,7.17689295,7.267563603,6.797764075,6.547629475,6.774193548,6.860272608,7.371723056,8.246521717,10.643215078,12.160002996,14.874147024,18.439876056,21.027044551,21.587740942,28.241858489,36.845925519,43.189526778,51.536304808,54.903031138,45.047964934,45.070605746,50.440941939,55.284360483,55.20475807,25.586111076
"Macedonia, FYR",Europe,https://public.flourish.studio/country-flags/svg/mk.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,Africa,https://public.flourish.studio/country-flags/svg/mg.svg,MDG,0.6730817241,0.6991619439,0.7392869069,0.759345863,0.8024821829,0.8335634722,0.9002645837000001,0.9564369311,1.031669636,1.056391055,1.11185957,1.19950763,1.341590682,1.653062347,1.91750819,2.283049233,2.181844194,2.358930406,2.669755116,3.463565881,5.201818349,4.75933397,4.784977349,4.686457013,3.905938481,3.802557895,4.347989799,3.212900561,3.189456961,3.175638333,3.931334871,3.254713056,3.714967007,4.063298919,3.522226903,3.838101052,4.931861239,4.262965282,4.401967499,4.27790378,4.629247091,5.438332738,5.351701534,6.37249872,5.064732716,5.859269849,6.395712392,8.524620739,10.725137931,9.616879571,9.982711338,11.551819618,11.578974888,12.423555269,12.522957228,11.323020829,11.848613735,13.176313594,13.760033097,14.104664515,13.056079982
Malawi,Africa,https://public.flourish.studio/country-flags/svg/mw.svg,MWI,0.1629567409,0.1745765085,0.1831163377,0.19081618369999997,0.19473610530000002,0.22945541090000002,0.2603947921,0.2698149682,0.2451698068,0.2658106324,0.2905316213,0.36538692980000004,0.4060628743,0.4442817039,0.5486210176,0.6132206528999999,0.6703176342,0.8062908406,0.9490340168,1.058269066,1.237655461,1.237685692,1.180104216,1.22318684,1.208008985,1.131347798,1.183654828,1.183094128,1.379924257,1.590215583,1.880771556,2.203545857,1.799517082,2.070636936,1.181802596,1.397457932,2.281034131,2.663234934,1.750584265,1.775921718,1.743506531,1.716502862,3.495748398,3.208837077,3.476094499,3.655909664,3.998020177,4.432937046,5.321012192,6.191127665,6.959655571,8.004000737,6.028487929,5.518880769,6.047813437,6.373212641,5.43304016,8.943543677,9.880675786,11.025357838,12.182348213
Malaysia,Asia,https://public.flourish.studio/country-flags/svg/my.svg,MYS,1.916241997,1.901868548,2.001502679,2.510126748,2.674441396,2.956356984,3.143538482,3.188945512,3.33039331,3.664575983,3.864170913,4.244340334,5.043268549,7.662996767,9.496074114,9.298800799,11.050125905,13.139397879,16.358376511,21.213672089,24.488033442,25.004557094,26.804401816,30.346788438,33.943505718,31.200161095,27.73456264,32.181695507,35.27188025,38.848567631,44.024178343,49.143148094,59.167550163,66.89483703,74.478356958,88.705342903,100.855,100.005,72.167498981,79.148421053,93.789736842,92.783947368,100.846,110.202,124.749,143.534,162.691,193.548,230.814,202.258,255.017,297.952,314.443,323.277,338.062,301.355,301.255,319.112,358.792,365.276,337.006
Maldives,Asia,https://public.flourish.studio/country-flags/svg/mv.svg,MDV,,,,,,,,,,,,,,,,,,,,,0.042463576159999995,0.04478145695,0.047911119780000004,0.05782978723,0.10950354609999999,0.127190758,0.14188225419999997,0.1412230294,0.1685145134,0.1895144342,0.2150439698,0.2443967619,0.2848749196,0.3224178372,0.3560133957,0.398988955,0.450382328,0.5082236024,0.5400963976,0.5892397536,0.6243371453,0.8700304686,0.89703125,1.052121055,1.226829563,1.163362438,1.575200391,1.868383461,2.271646188,2.345294875,2.588176055,2.77435176,2.886170572,3.295011382,3.697351597,4.1094248,4.379136462,4.754175869,5.30096266,5.607762625,3.742769967
Mali,Africa,https://public.flourish.studio/country-flags/svg/ml.svg,MLI,,,,,,,,0.27549452010000003,0.3437719647,0.3399138331,0.3597723633,0.3952185672,0.4866173324,0.5636836603,0.5387472683,0.8307106152,0.9392279937000001,1.049838493,1.222702356,1.595423286,1.75968748,1.538980654,1.333739017,1.297751826,1.232922697,1.39220523,1.852141547,2.090606071,2.169027633,2.181810276,2.681959313,2.724101611,2.830692639,2.818306754,2.081864106,2.706416623,2.780435257,2.697102922,2.920367497,3.440743432,2.961476518,3.468327017,3.908139487,4.714051055,5.454228771,6.247496491,6.905876385,8.156532186,9.838404005,10.232036863,10.689167195,12.995113407,12.442036265,13.24269143,14.364937997,13.104764334,14.026048691,15.365714371,17.070866299,17.280251194,17.465392916
Malta,Europe,https://public.flourish.studio/country-flags/svg/mt.svg,MLT,,,,,,,,,,,0.2507218216,0.26457987980000003,0.2951182493,0.34560202539999996,0.3760941085,0.4746204396,0.5279369888000001,0.6255733455,0.7936751699,1.001300838,1.250242108,1.243469361,1.234518125,1.165771369,1.101828569,1.117835286,1.4350792,1.751247763,2.019474244,2.118574772,2.547163582,2.750041434,3.021910217,2.709178327,2.998570147,3.720400535,3.822882801,3.793418418,4.010571223,4.121350732,4.069515579,4.088368978,4.470446391,5.4484155,6.098092551,6.416184181,6.77832405,7.925371475,9.090406767,8.696366907,9.035932122,9.638916481,9.462238211,10.551661177,11.626281387,11.091434484,11.721521913,13.221298308,14.86471299,15.215714309,14.647384608
Marshall Islands,Oceania,https://public.flourish.studio/country-flags/svg/mh.svg,MHL,,,,,,,,,,,,,,,,,,,,,,0.03102,0.034918,0.041749,0.045144,0.043879,0.055989,0.062983,0.070688,0.072798,0.078476,0.082507,0.091063,0.099461,0.108071,0.12023,0.110858,0.1107056,0.1122794,0.1143263,0.1153475,0.122824,0.1317382,0.1313985,0.1324402,0.1365595,0.1415158,0.1483467,0.1518989,0.1497696,0.1604071,0.1721885,0.1804363,0.1848404,0.1821428,0.1838143,0.2015109,0.2132041,0.2215889,0.2394622,0.2444624
Mauritania,Africa,https://public.flourish.studio/country-flags/svg/mr.svg,MRT,,0.15921314,0.1642715908,0.16818633130000002,0.2244957893,0.2553405267,0.2665336592,0.2826153675,0.31139600030000003,0.29506213810000004,0.30940531610000005,0.33556908869999996,0.3916694493,0.49323754439999995,0.6130109581000001,0.7033786533999999,0.7750463776000001,0.7990296666000001,0.8046298768,0.9519009452,1.047924649,1.105495368,1.10877601,1.165170626,1.074373735,1.009723326,1.186628779,1.344665271,1.414951854,1.450647019,1.506914408,2.13368827,2.164292208,1.847350612,1.944876755,2.091731421,2.132081882,2.072001067,2.032345832,1.985924387,1.779523344,1.746064719,1.777058593,2.051147607,2.362501023,2.936019526,3.919577286,4.346206809,5.206444407,4.714592493,5.628882266,6.764635687,6.728208836,7.22306317,6.592537782,6.166857629,6.398744505,6.799075419,7.35443004,7.889662452,7.913680231
Mauritius,Africa,https://public.flourish.studio/country-flags/svg/mu.svg,MUS,,,,,,,,,,,,,,,,,0.7040335254,0.8236344649,1.015365145,1.211141231,1.131788192,1.142393555,1.07840883,1.090276947,1.040557089,1.076121094,1.462900255,1.880852914,2.134517068,2.181930255,2.653480001,2.856890681,3.224267548,3.26336841,3.55813704,4.040345933,4.42194391,4.187367602,4.169664285,4.343710333,4.66331362,4.613630623,4.84131024,5.816553827,6.578844486,6.488750453,7.028803366,8.150138757,9.990370016,9.128843109,10.00367069,11.518393367,11.668685524,12.129642296,12.803445934,11.692287066,12.232463656,13.259351418,14.181951059,14.045808843,10.920606198
Mexico,Americas,https://public.flourish.studio/country-flags/svg/mx.svg,MEX,13.04,14.16,15.2,16.96,20.08,21.84,24.32,26.56,29.36,32.48,35.52,39.2,45.2,55.28,72.0,88.0,89.025974026,81.814159292,102.5,134.561,205.139,263.959,184.609,156.159,184.261,195.22,134.55,147.541,181.612,221.401,261.254,313.143,363.158,500.736,527.813,360.074,410.976,500.413,526.502,600.233,707.907,756.706,772.106,729.336,782.241,877.476,975.387,1052.7,1109.99,900.045,1057.8,1180.49,1201.09,1274.44,1315.35,1171.87,1078.49,1158.91,1222.41,1269.43,1073.92
"Micronesia, Fed. Sts.",Oceania,https://public.flourish.studio/country-flags/svg/fm.svg,FSM,,,,,,,,,,,,,,,,,,,,,,,,0.1065,,,0.11221,0.1167,0.1247,0.1352,0.1472,0.1662,0.1781,0.1984,0.2025,0.2215753,0.2185347,0.2066263,0.2188731,0.2201405,0.2332718,0.2409709,0.2425172,0.2454329,0.240236,0.2502819,0.2535419,0.2567872,0.2631451,0.2802846,0.2969441,0.3113016,0.3272487,0.3172144,0.3192712,0.3164899,0.3322652,0.3666668,0.4019323,0.4080571,0.4100836
Moldova,Europe,https://public.flourish.studio/country-flags/svg/md.svg,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.752979926,1.695122174,1.930081169,1.698717505,1.170782957,1.288429392,1.480673594,1.661818168,1.980907435,2.598249556,2.988348836,3.408244549,4.401189466,6.054849885,5.439422031,6.974960345,8.414360656,8.709165249,9.496684701,9.510219299,7.74523166,8.071480541,9.669759987,11.456728401,11.97023394,11.915547263
Monaco,Europe,https://public.flourish.studio/country-flags/svg/mc.svg,MCO,,,,,,,,,,,0.293073868,0.327651488,0.40246033319999996,0.5235528151000001,0.5639396707000001,0.7119229943,0.7353399118999999,0.8112509273999999,1.000535735,1.209898293,1.378130996,1.205166025,1.143229072,1.092551781,1.037314956,1.082851076,1.515209588,1.839095595,2.000674667,2.010116851,2.481316054,2.480598884,2.737192565,2.574302409,2.720310019,3.13046261,3.137673291,2.840175545,2.934498443,2.906093757,2.647885849,2.718868306,2.968987019,3.601321065,4.1379135,4.203084194,4.582988333,5.867916781,6.476490406,5.451653237,5.367625613,6.088808463,5.74302968,6.55598353,7.069616049,6.261622101,6.472990923,6.431314957,7.194024563,7.383745662,6.816219303
Mongolia,Asia,https://public.flourish.studio/country-flags/svg/mn.svg,MNG,,,,,,,,,,,,,,,,,,,,,,2.3100991,2.552401933,2.725736633,2.0987346,2.186505475,2.896178867,3.0206116,3.204461567,3.5769668,2.56078566,2.379018326,1.317611864,0.7684016342000001,0.9258170922000001,1.452165005,1.345719472,1.180934203,1.124440249,1.057408589,1.136896124,1.267997934,1.39655572,1.595297356,1.992066808,2.523471532,3.414055566,4.234999823,5.623216449,4.583850368,7.189481824,10.409797649,12.292770631,12.582122604,12.226514722,11.619892396,11.181350461,11.480847745,13.178094459,14.206359007,13.312981595
Montenegro,Europe,https://public.flourish.studio/country-flags/svg/me.svg,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9842975894,1.159869246,1.284685051,1.707710053,2.073234418,2.257174481,2.721903149,3.680711744,4.545674528,4.15933037,4.143033276,4.544516982,4.087725813,4.464260489,4.587928884,4.052913386,4.374128319,4.844592067,5.504166667,5.542674317,4.769860741
Morocco,Africa,https://public.flourish.studio/country-flags/svg/ma.svg,MAR,2.037150716,2.025689537,2.379606422,2.657247327,2.798339769,2.948325264,2.876395613,3.046339295,3.271415868,3.651615453,3.956328426,4.356633663,5.074117545,6.242177798,7.675408486,8.984824183,9.584323309,11.049896742,13.236854105,15.912133569,21.728770055,17.788171722,17.692341358,16.251460689,14.824728528,14.991283216,19.462175322,21.765261042,25.705296184,26.314220188,30.180108562,32.285388165,33.711069431,31.655473664,35.604137423,39.030285468,43.161452678,39.147844526,41.806219379,41.6320276,38.857251336,39.459581217,42.236836821,52.064058834,59.626020162,62.343022651,68.640825481,79.041294874,92.507257784,92.897320376,93.216746662,101.37,98.266306615,106.826,110.081,101.18,103.312,109.683,118.096,119.87,114.725
Mozambique,Africa,https://public.flourish.studio/country-flags/svg/mz.svg,MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.633406065,2.639953231,2.729550591,2.796549978,2.899922842,3.856799844,4.648832184,5.26387752,5.976408044,5.656473652,5.398568544,5.677003239,6.303391144,7.631120533,8.54207011,9.17688907,10.450843291,12.556195189,11.914471497,11.104648673,14.381552433,16.350804543,16.974320551,17.716084108,15.950969019,11.936999283,13.219084261,14.845870051,15.384701798,14.01944661
Myanmar,Asia,https://public.flourish.studio/country-flags/svg/mm.svg,MMR,,0.5843513844,0.6125173447000001,0.6599766596000001,0.4751973819,0.4026194137,0.31781621,0.3281824345,0.5311863574,0.5513792259,0.5789926388,0.5593783757,0.6345250531000001,0.6670387691,1.00055795,1.128484859,1.155595925,1.000350727,0.9169146614,0.9195251916,1.010596805,1.064867669,1.302701537,1.427209836,1.354699245,1.310837294,1.590096759,1.448003804,1.392547743,1.674823311,2.036373523,2.137184858,2.216073328,2.809748387,3.82153578,4.879259321,5.759624742,5.633071709,4.613070975,5.643818689,6.849321646,6.220271055,6.110633154,7.754647428,9.390855298,10.588433069,11.863016315,15.591182545,23.013015832,29.455165595,37.796052939,54.118601975,58.318677645,60.572254371,63.264891867,63.045306514,60.291738935,61.449391917,67.144726168,68.697761477,79.852046611
Namibia,Africa,https://public.flourish.studio/country-flags/svg/na.svg,NAM,,,,,,,,,,,,,,,,,,,,,2.422096075,2.24985474,2.118741469,2.297400688,1.951229618,1.60821931,1.809073862,2.300105497,2.495059627,2.535113565,2.789944498,2.996885561,3.429538534,3.251230621,3.666501464,3.978497753,3.989208662,4.154955686,3.873098656,3.868541599,3.92224799,3.557333364,3.34918476,4.926471294,6.609198833,7.24839416,8.001779551,8.839526452,8.607475308,8.938868165,11.431334447,12.523402329,13.042007432,12.043276397,12.43541606,11.335179562,10.721994677,12.89515316,13.682062249,12.49678172,10.619194505
Nauru,Oceania,https://public.flourish.studio/country-flags/svg/nr.svg,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047564520390000004,0.06605540767,0.09692720148,0.09849184364,0.1046543652,0.08652966137000001,0.09972339495999999,0.1093596802,0.1240213937,0.1187240738,0.11462662559999999
Nepal,Asia,https://public.flourish.studio/country-flags/svg/np.svg,NPL,0.508334414,0.5319595616,0.5740911012000001,0.4969479044,0.4960987753,0.7352670822999999,0.9068119438,0.8419740255,0.7722286434,0.7886419654,0.8659753086,0.8827654716000001,1.024098805,0.972101725,1.217953547,1.575789254,1.452792989,1.3824,1.604162497,1.851250008,1.945916583,2.275583317,2.395429852,2.447174803,2.581207388,2.619913956,2.850784523,2.95725538,3.487009748,3.525228153,3.627562403,3.921476085,3.401211581,3.660041667,4.06677551,4.401104418,4.521580381,4.918691917,4.856255044,5.033642384,5.494252208,6.007055042,6.050875807,6.330473097,7.273938315,8.130258041,9.043715356,10.325618017,12.545438605,12.854985464,16.002656434,21.621710003,21.703106502,22.162208956,22.73160297,24.36079541,24.524098184,28.971589213,33.111525183,34.186180695,33.657175561
Netherlands,Europe,https://public.flourish.studio/country-flags/svg/nl.svg,NLD,12.276734172,13.49383374,14.64705737,15.891241386,18.699380731,21.000586933,22.867203317,25.087562181,27.817605743,34.035946604,38.164716625,44.579122807,54.706557264,71.840909664,87.243413395,100.25,109.169,127.017,155.86,179.669,195.152,164.134,158.48,153.445,143.913,143.846,200.862,245.046,261.911,258.337,318.331,327.5,362.963,353.55,379.13,452.302,450.49,416.813,438.008,446.899,416.443,431.213,471.614,578.792,657.172,685.093,733.341,847.482,947.998,868.077,846.555,904.086,838.971,876.924,890.981,765.265,783.528,831.81,913.597,910.194,913.865
New Caledonia,Oceania,https://public.flourish.studio/country-flags/svg/nc.svg,NCL,,,,,,0.1595944923,0.1642065363,0.1800367675,0.2155071624,0.2631088411,0.3588156837,0.4139857777,0.506808997,0.5422934,0.6374034797,0.8166521672999999,0.7983135247,0.8376201272999999,0.8460046923,1.047225724,1.182463959,0.972564157,0.9045998715,0.8238578943,0.7960661929,0.8548208941000001,1.201321509,1.488093105,2.072775508,2.185082944,2.529440424,2.653780677,2.92388329,2.822243775,3.038728391,3.628440524,3.606968436,3.291131295,3.556304834,3.647802046,3.420032042,3.297734886,3.740056751,4.915353825,5.895008985,6.238629462,6.979155409,8.819917187,9.067619729,8.704438061,9.364350065,10.351448025,9.659151909,10.151382877,10.63503555,8.738203042,8.724568971,9.17367,9.846920284,9.438127994,
New Zealand,Oceania,https://public.flourish.studio/country-flags/svg/nz.svg,NZL,5.485854792,5.670064168,6.077496268,6.638937283,7.274144351,5.654463586,5.863733231,5.961418094,5.180597621,5.761588762,,7.911136757,9.567331065,12.802281898,13.940981798,12.861983284,13.604832424,15.446825318,18.530518395,20.731243113,23.244547385,24.417617184,24.164603059,24.309279706,21.665975319,24.679795396,30.604668357,40.37635407,45.176811594,43.920222525,45.495129385,42.745329732,41.64982986,46.775620817,55.314732279,63.918703507,70.140835299,66.075143415,56.227169851,58.762260626,52.623281957,53.872425917,66.627729311,88.25088555,103.905,114.72,111.539,137.189,133.131,121.374,146.518,168.291,176.207,190.907,201.313,178.064,188.943,206.951,212.226,212.891,210.701
Nicaragua,Americas,https://public.flourish.studio/country-flags/svg/ni.svg,NIC,0.22385466669999998,0.2405247234,0.26529158869999997,0.29291624110000003,0.3419737589,0.5665428724,0.606671444,0.6571714367,0.6958999804,0.7479714496000001,0.7765856811,0.8265714134,0.8808428901,1.093571442,1.520900045,1.590428523,1.847871372,2.239857061,2.142128604,1.527852636,2.189347368,2.44829011,2.46516518,2.743341724,3.105517091,2.683816289,2.885710609,3.851213728,2.630904262,1.013184746,1.009455484,1.488804124,1.7928,1.756454248,3.863185119,4.14047,4.308351903,4.389965591,4.635267225,4.855717875,5.107329007,5.323146566,5.224213018,5.322454926,5.795568205,6.321335612,6.763418646,7.423421958,8.496946608,8.298679909,8.758592272,9.774262742,10.532006608,10.982979274,11.880434071,12.756706583,13.286083645,13.785876629,13.025239912,12.611218627,12.621505383
Niger,Africa,https://public.flourish.studio/country-flags/svg/ne.svg,NER,0.4495268726,0.4857852349,0.5317364929,0.5862947615,0.5828163583,0.6733836042000001,0.7022961844,0.6655869751,0.6412142107000001,0.6258679227,0.6499167082,0.6935735953,0.7427797403999999,0.946385033,1.026136974,1.048690933,1.064517575,1.291457973,1.774365275,2.109278102,2.508524186,2.170893039,2.017611927,1.803099732,1.461243212,1.440581534,1.90409702,2.233005823,2.280356338,2.179567108,3.512356353,3.28579698,3.386232592,3.052673623,1.938058161,2.302537682,2.405687081,2.2903188,2.643363407,2.537790023,2.24175312,2.448714681,2.782192987,3.394084885,3.760443966,4.383315657,4.75636148,5.731485267,7.297600897,7.352131669,7.851191899,8.772951262,9.426913349,10.224897935,10.862944204,9.683867894,10.398862245,11.1851024,12.808660528,12.916455161,13.74137845
Nigeria,Africa,https://public.flourish.studio/country-flags/svg/ng.svg,NGA,4.196092258,4.467200336,4.909302954,5.16548901,5.552822484,5.874422512,6.366792664,5.203135937,5.200895982,6.634187316,12.545849083,9.181769912,12.274416018,15.162871287,24.846641318,27.778934625,36.308883249,36.035407725,36.527862209,47.259911894,64.201788123,164.475,142.769,97.094911791,73.484359521,73.745821156,54.805852581,52.676041931,49.64847044,44.003061108,54.035795388,49.118433048,47.794925815,27.75220432,33.833042988,44.0624658,51.075815093,54.457835193,54.604050168,59.372613486,69.448756933,74.030364472,95.385819321,104.912,136.386,176.134,236.104,275.626,339.476,295.009,361.457,404.994,455.502,508.693,546.676,486.803,404.65,375.746,397.19,448.12,432.294
Northern Mariana Islands,Oceania,https://public.flourish.studio/country-flags/svg/mp.svg,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.284,1.239,1.21,1.061,0.99,0.938,0.939,0.795,0.799,0.729,0.746,0.772,0.832,0.91,1.23,1.56,1.302,1.182,
Norway,Europe,https://public.flourish.studio/country-flags/svg/no.svg,NOR,5.163271598,5.632460937,6.066976683,6.510239503,7.159202706,8.05868106,8.696460205,9.514496703,10.159934137,11.063065083,12.814123115,14.58311484,17.35861085,22.534253703,27.14569381,32.8778052,35.942270686,41.508030431,46.52309101,53.132244624,64.439382896,63.596654761,62.647195538,61.627240831,62.057955033,65.416879914,78.693253276,94.230055659,101.9,102.634,119.792,121.872,130.838,120.579,127.131,152.03,163.52,161.357,154.163,162.284,171.247,173.972,195.524,228.859,264.512,308.884,345.581,400.937,462.25,386.19,428.757,498.283,509.506,522.762,498.41,385.802,368.827,398.394,437.0,404.941,362.198
Oman,Asia,https://public.flourish.studio/country-flags/svg/om.svg,OMN,,,,,,0.06328759451,0.06776813218000001,0.10715272020000001,0.18886489080000002,0.2399808015,0.256299496,0.3010105871,0.36685773839999997,0.4830339321,1.645917776,2.096699189,2.560220035,2.741169948,2.74030139,3.733352635,5.981760278,7.259120151,7.554719456,7.932541691,8.821366532,10.005500579,7.323822251,7.811183095,8.386215865,9.372171651,11.685045514,11.341482445,12.452275683,12.493107932,12.918855657,13.80260078,15.277763329,15.837451235,13.996914694,15.593456177,19.507452536,19.45200052,20.142756047,21.633708192,24.763712874,31.081991678,37.215779714,42.085379454,60.905452536,48.388363589,64.993498049,77.497529259,87.408842653,89.936020806,92.699089727,78.710793238,75.128738622,80.856697009,91.505851756,88.060858257,73.971391417
Pakistan,Asia,https://public.flourish.studio/country-flags/svg/pk.svg,PAK,3.749265015,4.118647627,4.310163797,4.630827383,5.204955901,5.929231415,6.561108778,7.46451071,8.04199916,8.683116338,10.02750945,10.665896682,9.41501636,6.38342949,8.899191919,11.230606061,13.168080808,15.126060606,17.811515152,19.688383838,23.654444444,28.100606061,30.725971564,28.691889764,31.151825467,31.144920844,31.899070056,33.351529275,38.472742808,40.171018229,40.01042397,45.625234698,48.884606848,51.809949334,52.293456906,60.636022423,63.320122807,62.433300338,62.191955814,62.973855719,82.017743416,79.484403985,79.904985385,91.76054294,107.76,120.055,137.264,152.386,170.078,168.153,177.166,213.587,224.384,231.219,244.361,270.556,278.655,304.567,314.568,279.057,262.61
Palau,Oceania,https://public.flourish.studio/country-flags/svg/pw.svg,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1462975,0.1569079,0.1631849,0.1539632,0.1651862,0.1904529,0.1923824,0.1988977,0.1982839,0.1875228,0.185943,0.1969111,0.2123978,0.2211172,0.2416698,0.2804577,0.2983,0.2853,0.2847,0.2742,0.2577
Panama,Americas,https://public.flourish.studio/country-flags/svg/pa.svg,PAN,0.5371471,0.5990263,0.6521209,0.7227845,0.7761375,0.8524853,0.928833,1.0343764,1.1127911,1.2213057,1.3510064,1.5239172,1.6734117,1.9137934,2.1883076,2.4353041,2.588106,2.7382619,3.2445586,3.7045516,4.6140864,5.2224215,5.7697679,5.9237559,6.1833871,6.5415171,6.7978342,6.8276653,5.9027834,5.9184698,6.433967,7.0746755,8.0423377,8.7825854,9.3652898,9.5738137,9.870494,10.6772861,11.5754864,12.1302522,12.304115,12.5020134,12.9943104,13.6939812,15.0133817,16.3743939,18.1416663,21.29598423,25.155888616,27.116635565,29.440287581,34.686224301,40.429734384,45.599994005,49.921464365,54.091713776,57.907695409,62.202725204,64.929409212,66.98442715,53.977036995
Papua New Guinea,Oceania,https://public.flourish.studio/country-flags/svg/pg.svg,PNG,0.230496033,0.244832035,0.2611840374,0.2759680395,0.3053120437,0.3441594803,0.3909732333,0.4417069101,0.4851608243,0.5512373166,0.6455371262,0.7177161305,0.8588020358999999,1.299105241,1.46734606,1.356591177,1.511856584,1.640763204,1.947947524,2.293621944,2.545983008,2.498068351,2.36858497,2.562492525,2.552526263,2.423373088,2.648033766,3.143848331,3.655979702,3.546460177,3.219730365,3.787394958,4.37798051,4.974550286,5.50278607,4.636057476,5.155311077,4.936615299,3.789443015,3.477038204,3.521339699,3.081024212,2.99951104,3.536411824,3.927157867,4.865892972,8.355006707,9.545177014,11.670840932,11.619637799,14.250755231,17.984910502,21.295659244,21.261432791,23.210682538,21.723531173,20.759069103,22.742613554,24.109509853,24.751344552,24.668899683
Paraguay,Americas,https://public.flourish.studio/country-flags/svg/py.svg,PRY,,,,,,0.44358730160000004,0.46588888889999996,0.4926746032,0.5176507937,0.5562936507999999,0.5946111111,0.6645714286000001,0.7690396825,0.995531746,1.333475397,1.511420635,1.698960317,2.09215873,2.559857143,3.416777778,4.448087302,5.624515873,5.419411765,5.673248726,4.502462807,3.282449236,3.723993943,3.971044724,4.255683528,4.7577322,5.812114523,6.984367763,7.157424031,7.24953362,7.870982005,9.062131475,9.788391781,9.965225678,9.260481572,8.837070236,8.85570514,8.495806432,7.196260657,7.691367471,9.624440836,10.737500188,13.42943005,17.856270473,24.616537618,22.355601273,27.23778285,33.756238767,33.296438306,38.651334288,40.377987209,36.211372703,36.089550659,38.997129474,40.225448341,37.906944075,35.670301496
